"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/16/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 6,756 Crashes containing 14,925 Units and 16,139 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2020 or 2021 or 2022 or 2023 or 2024 or 2025"
"County Is Equal To HARRIS"
"Crash Severity Is In A - SUSPECTED SERIOUS INJURY or B - SUSPECTED MINOR INJURY or C - POSSIBLE INJURY or K - FATAL INJURY"
"Unit Description Is In 4 - PEDESTRIAN"
"TxDOT Reportable Flag Is True "


"Crash ID","Active School Zone Flag","At Intersection Flag","Bridge Detail","City","Contributing Factors","Crash Date","Crash Month","Crash Severity","Crash Time","Crash Year","DA","Day of Week","Hour of Day","Intersecting Road Speed Limit","Intersection Related","Latitude","Left Curb Type","Left Shoulder Type","Left Shoulder Use","Light Condition","Longitude","Number of Lanes","Object Struck","Population Group","Right Curb Type","Right of Way Usual Width","Right Shoulder Type","Right Shoulder Use","Road Base Type","Section","Section 2","Speed Limit","Street Name","Street Number","Surface Width","TxDOT Reportable Flag","Weather Condition"
"19307177","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-27","12","A - SUSPECTED SERIOUS INJURY","1907","2022","10","TUESDAY","19:00 - 19:59","-1","NON INTERSECTION","29.84836294","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.30605111","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","TIDWELL RD","6380","No Data","Yes","1 - CLEAR"
"19319143","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","ILL (EXPLAIN IN NARRATIVE)","2022-12-27","12","A - SUSPECTED SERIOUS INJURY","1453","2022","NO DATA","TUESDAY","14:00 - 14:59","-1","NON INTERSECTION","30.04838843","No Data","No Data","No Data","1 - DAYLIGHT","-95.61317393","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","65","SH0249","NO DATA","No Data","Yes","1 - CLEAR"
"19350149","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-27","12","K - FATAL INJURY","0633","2022","10","TUESDAY","06:00 - 06:59","-1","NON INTERSECTION","29.64078214","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.24345288","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","CLEARWOOD ST","NO DATA","No Data","Yes","1 - CLEAR"
"19307954","NO","true","NOT APPLICABLE","BAYTOWN","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-28","12","K - FATAL INJURY","1814","2022","NO DATA","WEDNESDAY","18:00 - 18:59","-1","NON INTERSECTION","29.77068479","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.01016318","No Data","NOT APPLICABLE","50,000 - 99,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","W BAKER RD","4301","No Data","Yes","1 - CLEAR"
"19311148","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-28","12","B - SUSPECTED MINOR INJURY","1936","2022","40","WEDNESDAY","19:00 - 19:59","-1","INTERSECTION RELATED","29.73757145","CURB-SUB-SURFACE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.50504413","8","NOT APPLICABLE","250,000 POP AND OVER","CURB-SUB-SURFACE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","4","No Data","35","FM1093","NO DATA","90","Yes","1 - CLEAR"
"19313182","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2022-12-28","12","C - POSSIBLE INJURY","1040","2022","20","WEDNESDAY","10:00 - 10:59","-1","INTERSECTION RELATED","29.7406783","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.46422901","8","NOT APPLICABLE","250,000 POP AND OVER","CURB-SUB-SURFACE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","4","No Data","35","FM1093","NO DATA","100","Yes","1 - CLEAR"
"19318135","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","DISREGARD STOP SIGN OR LIGHT;OTHER (EXPLAIN IN NARRATIVE)","2022-12-28","12","B - SUSPECTED MINOR INJURY","1800","2022","1E","WEDNESDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.92803477","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.45586306","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","MOREWOOD DR","2399","No Data","Yes","1 - CLEAR"
"19319874","NO","true","NOT APPLICABLE","HOUSTON","DISREGARD STOP AND GO SIGNAL","2022-12-28","12","B - SUSPECTED MINOR INJURY","1807","2022","30","WEDNESDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.82865479","No Data","No Data","No Data","1 - DAYLIGHT","-95.34267309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","JENSEN DR","7698","No Data","Yes","1 - CLEAR"
"19333288","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2022-12-28","12","B - SUSPECTED MINOR INJURY","1530","2022","50","WEDNESDAY","15:00 - 15:59","-1","INTERSECTION RELATED","29.72532481","No Data","No Data","No Data","1 - DAYLIGHT","-95.44140729","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","DRAKE ST","NO DATA","No Data","Yes","1 - CLEAR"
"19310984","NO","false","NOT APPLICABLE","PASADENA","DISTRACTION IN VEHICLE; DRIVER INATTENTION","2022-12-29","12","C - POSSIBLE INJURY","1857","2022","NO DATA","THURSDAY","18:00 - 18:59","-1","NON INTERSECTION","29.70517257","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.21988313","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","RICHEY ST","504","No Data","Yes","3 - RAIN"
"19312299","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO CONTROL SPEED","2022-12-29","12","A - SUSPECTED SERIOUS INJURY","2113","2022","20","THURSDAY","21:00 - 21:59","-1","NON INTERSECTION","29.68902482","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.59595148","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BEECHNUT ST","NO DATA","No Data","Yes","3 - RAIN"
"19315785","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-12-29","12","A - SUSPECTED SERIOUS INJURY","1753","2022","4T","THURSDAY","17:00 - 17:59","-1","INTERSECTION RELATED","29.79491481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.718993","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","FRY RD","1940","No Data","Yes","3 - RAIN"
"19315953","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-29","12","C - POSSIBLE INJURY","1855","2022","40","THURSDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.67749098","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.42460721","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","16","No Data","45","IH0610","NO DATA","146","Yes","1 - CLEAR"
"19318541","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-12-29","12","B - SUSPECTED MINOR INJURY","0500","2022","20","THURSDAY","05:00 - 05:59","-1","INTERSECTION RELATED","29.94898454","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.41697131","8","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","6","No Data","35","IH0045","NO DATA","148","Yes","1 - CLEAR"
"19323529","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-29","12","C - POSSIBLE INJURY","1944","2022","20","THURSDAY","19:00 - 19:59","-1","INTERSECTION","29.67456566","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.35373752","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","CALHOUN RD","7713","No Data","Yes","6 - FOG"
"19343726","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-29","12","C - POSSIBLE INJURY","1742","2022","30","THURSDAY","17:00 - 17:59","-1","INTERSECTION RELATED","29.67942269","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.43984206","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","16","No Data","45","IH0610","NO DATA","92","Yes","3 - RAIN"
"19454390","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2022-12-29","12","C - POSSIBLE INJURY","1630","2022","80","THURSDAY","16:00 - 16:59","-1","INTERSECTION","29.70273342","No Data","No Data","No Data","1 - DAYLIGHT","-95.40782185","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","MAIN ST","7301","No Data","Yes","99 - UNKNOWN"
"19311710","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO CONTROL SPEED","2022-12-30","12","B - SUSPECTED MINOR INJURY","2140","2022","20","FRIDAY","21:00 - 21:59","-1","NON INTERSECTION","29.75254753","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.37604643","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BAGBY ST","2010","No Data","Yes","1 - CLEAR"
"19312507","NO","false","NOT APPLICABLE","PASADENA","OTHER (EXPLAIN IN NARRATIVE)","2022-12-30","12","A - SUSPECTED SERIOUS INJURY","1755","2022","NO DATA","FRIDAY","17:00 - 17:59","-1","NON INTERSECTION","29.68312275","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.1534567","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","RED BLUFF RD","3883","No Data","Yes","1 - CLEAR"
"19313667","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-30","12","A - SUSPECTED SERIOUS INJURY","2124","2022","30","FRIDAY","21:00 - 21:59","-1","NON INTERSECTION","29.90138248","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.40008095","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","AIRLINE DR","10000","No Data","Yes","2 - CLOUDY"
"19316178","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-30","12","K - FATAL INJURY","0300","2022","20","FRIDAY","03:00 - 03:59","-1","NON INTERSECTION","29.77806757","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.28045278","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","60","IH0010","NO DATA","132","Yes","1 - CLEAR"
"19317594","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2022-12-30","12","C - POSSIBLE INJURY","1900","2022","50","FRIDAY","19:00 - 19:59","-1","NON INTERSECTION","29.97507584","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.28078095","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","N HIGHWAY 59","NO DATA","No Data","Yes","2 - CLOUDY"
"19417091","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL","2022-12-30","12","K - FATAL INJURY","1813","2022","NO DATA","FRIDAY","18:00 - 18:59","-1","NON INTERSECTION","29.89998371","NONE","CONCRETE SURFACE (PAVED)","EMERGENCY ONLY","2 - DARK, NOT LIGHTED","-95.46443048","6","NOT APPLICABLE","RURAL","CURB-SUB-SURFACE ONLY","No Data","CONCRETE SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","50","SH0249","11703","20","Yes","1 - CLEAR"
"19438942","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-12-30","12","K - FATAL INJURY","0202","2022","20","FRIDAY","02:00 - 02:59","-1","NON INTERSECTION","29.7757179","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.29704408","8","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","60","IH0010","NO DATA","120","Yes","3 - RAIN"
"19537595","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-12-30","12","B - SUSPECTED MINOR INJURY","1142","2022","NO DATA","FRIDAY","11:00 - 11:59","-1","INTERSECTION RELATED","29.76962481","No Data","No Data","No Data","1 - DAYLIGHT","-95.75176299","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","CIMARRON PKWY","21901","No Data","Yes","2 - CLOUDY"
"19311799","NO","false","NOT APPLICABLE","HOUSTON","FAULTY EVASIVE ACTION","2022-12-31","12","A - SUSPECTED SERIOUS INJURY","0415","2022","40","SATURDAY","04:00 - 04:59","-1","INTERSECTION RELATED","29.73941422","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.37651464","No Data","HIT TREE, SHRUB, LANDSCAPING","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","FRANCIS ST","1181","No Data","Yes","1 - CLEAR"
"19311981","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL;UNDER INFLUENCE - DRUG","2022-12-31","12","K - FATAL INJURY","2318","2022","NO DATA","SATURDAY","23:00 - 23:59","-1","NON INTERSECTION","29.89179219","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.40858342","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","SWEETWATER LN","9116","No Data","Yes","6 - FOG"
"19311987","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2022-12-31","12","C - POSSIBLE INJURY","0628","2022","20","SATURDAY","06:00 - 06:59","-1","NON INTERSECTION","29.81242219","No Data","No Data","No Data","99 - UNKNOWN","-95.3093468","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","KELLEY ST","5822","No Data","Yes","2 - CLOUDY"
"19312797","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION; UNDER INFLUENCE - ALCOHOL","2022-12-31","12","C - POSSIBLE INJURY","2245","2022","20","SATURDAY","22:00 - 22:59","-1","NON INTERSECTION","29.7493472","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.37778041","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","MCILHENNY ST","455","No Data","Yes","1 - CLEAR"
"19322264","NO","false","NOT APPLICABLE","HOUSTON","LOAD NOT SECURED","2022-12-31","12","A - SUSPECTED SERIOUS INJURY","0733","2022","10","SATURDAY","07:00 - 07:59","-1","NON INTERSECTION","29.62620782","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.22719975","9","OTHER","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","60","IH0045","NO DATA","76","Yes","6 - FOG"
"19323923","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2022-12-31","12","C - POSSIBLE INJURY","1820","2022","40","SATURDAY","18:00 - 18:59","-1","NON INTERSECTION","29.67729574","No Data","No Data","No Data","99 - UNKNOWN","-95.60033261","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BISSONNET ST","NO DATA","No Data","Yes","1 - CLEAR"
"19417108","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2022-12-31","12","B - SUSPECTED MINOR INJURY","1825","2022","20","SATURDAY","18:00 - 18:59","-1","NON INTERSECTION","29.73777366","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.33176583","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","S LOCKWOOD DR","NO DATA","No Data","Yes","1 - CLEAR"
"19314746","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2023-01-01","1","K - FATAL INJURY","2332","2023","04","SUNDAY","23:00 - 23:59","-1","NON INTERSECTION","29.72358599","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.35105702","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","SCOTT ST","NO DATA","No Data","Yes","1 - CLEAR"
"19316314","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2023-01-01","1","B - SUSPECTED MINOR INJURY","2245","2023","10","SUNDAY","22:00 - 22:59","-1","INTERSECTION RELATED","29.71396482","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.54343305","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","PARKFRONT DR","5899","No Data","Yes","1 - CLEAR"
"19331976","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2023-01-01","1","C - POSSIBLE INJURY","0152","2023","50","SUNDAY","01:00 - 01:59","-1","NON INTERSECTION","29.77091694","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.42007877","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","WASHINGTON AVE","5787","No Data","Yes","1 - CLEAR"
"19341972","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2023-01-01","1","K - FATAL INJURY","0052","2023","10","SUNDAY","00:00 - 00:59","-1","NON INTERSECTION","29.7104559","NONE","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.30839751","9","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","65","IH0045","NO DATA","120","Yes","6 - FOG"
"19354252","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2023-01-01","1","B - SUSPECTED MINOR INJURY","0319","2023","50","SUNDAY","03:00 - 03:59","-1","NON INTERSECTION","29.72913481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.5218717","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","RICHMOND AVE","NO DATA","No Data","Yes","1 - CLEAR"
"19315579","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2023-01-02","1","C - POSSIBLE INJURY","2030","2023","5E","MONDAY","20:00 - 20:59","-1","INTERSECTION RELATED","29.90445478","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.58463303","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","JONES RD","NO DATA","No Data","Yes","3 - RAIN"
"19349692","NO","false","NOT APPLICABLE","HOUSTON","HAD BEEN DRINKING","2023-01-03","1","B - SUSPECTED MINOR INJURY","1910","2023","20","TUESDAY","19:00 - 19:59","-1","NON INTERSECTION","29.74811381","No Data","No Data","No Data","6 - DUSK","-95.38973201","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","FAIRVIEW ST","811","No Data","Yes","1 - CLEAR"
"19321936","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2023-01-04","1","C - POSSIBLE INJURY","1255","2023","10","WEDNESDAY","12:00 - 12:59","-1","INTERSECTION RELATED","29.7588948","No Data","No Data","No Data","1 - DAYLIGHT","-95.36081309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","TEXAS ST","1199","No Data","Yes","1 - CLEAR"
"19323502","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2023-01-04","1","C - POSSIBLE INJURY","0944","2023","2T","WEDNESDAY","09:00 - 09:59","-1","NON INTERSECTION","29.88103985","No Data","No Data","No Data","1 - DAYLIGHT","-95.408508","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","SWEETWATER LN","8330","No Data","Yes","1 - CLEAR"
"19328423","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - DRUG","2023-01-04","1","K - FATAL INJURY","2337","2023","NO DATA","WEDNESDAY","23:00 - 23:59","-1","NON INTERSECTION","29.9305655","CURB-SUB-SURFACE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.30633979","6","NOT APPLICABLE","RURAL","CURB-SUB-SURFACE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","1","No Data","45","FM0525","5585","76","Yes","1 - CLEAR"
"19333398","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2023-01-04","1","A - SUSPECTED SERIOUS INJURY","1752","2023","NO DATA","WEDNESDAY","17:00 - 17:59","-1","NON INTERSECTION","29.94236811","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.45010902","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","LILLEUX RD","11041","No Data","Yes","1 - CLEAR"
"19356276","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2023-01-04","1","K - FATAL INJURY","2101","2023","20","WEDNESDAY","21:00 - 21:59","-1","NON INTERSECTION","29.65841591","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.46403375","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","S POST OAK RD","NO DATA","No Data","Yes","1 - CLEAR"
"19320166","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2023-01-05","1","B - SUSPECTED MINOR INJURY","1641","2023","40","THURSDAY","16:00 - 16:59","-1","INTERSECTION RELATED","29.73740481","No Data","No Data","No Data","1 - DAYLIGHT","-95.37908309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","ALABAMA ST","1101","No Data","Yes","1 - CLEAR"
"19323119","NO","true","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2023-01-05","1","A - SUSPECTED SERIOUS INJURY","1729","2023","40","THURSDAY","17:00 - 17:59","-1","INTERSECTION RELATED","29.67539483","No Data","No Data","No Data","1 - DAYLIGHT","-95.59120304","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BISSONNET ST","NO DATA","No Data","Yes","1 - CLEAR"
"19329964","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2023-01-05","1","C - POSSIBLE INJURY","1520","2023","30","THURSDAY","15:00 - 15:59","-1","INTERSECTION RELATED","29.73690952","CURB-SUB-SURFACE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.55986421","8","NOT APPLICABLE","250,000 POP AND OVER","CURB-SUB-SURFACE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","4","No Data","35","FM1093","NO DATA","90","Yes","1 - CLEAR"
"19324044","NO","false","CRASH INVOLVED UNDERPASS","HOUSTON","DISREGARD STOP AND GO SIGNAL","2023-01-06","1","C - POSSIBLE INJURY","0035","2023","20","FRIDAY","00:00 - 00:59","-1","INTERSECTION RELATED","29.7019682","NONE","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.2955475","8","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","45","IH0045","NO DATA","120","Yes","1 - CLEAR"
"19324155","NO","false","NOT APPLICABLE","PASADENA","HAD BEEN DRINKING;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2023-01-06","1","B - SUSPECTED MINOR INJURY","2300","2023","NO DATA","FRIDAY","23:00 - 23:59","-1","NON INTERSECTION","29.66237454","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.18658199","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BURKE RD","NO DATA","No Data","Yes","1 - CLEAR"
"19330130","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2023-01-06","1","A - SUSPECTED SERIOUS INJURY","0820","2023","NO DATA","FRIDAY","08:00 - 08:59","-1","INTERSECTION RELATED","30.07051705","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.45531299","4","NOT APPLICABLE","RURAL","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","2","No Data","40","FM2920","NO DATA","62","Yes","1 - CLEAR"
